genes	logFC	logCPM	LR	PValue	FDR	symbol	keyvals
ENSG00000108932	0.549170496171483	3.28221566278906	30.6420766120079	3.10291136909032e-08	1.34103499728313e-05	SLC16A6	gold
ENSG00000143157	-0.213054676901975	6.31991209288321	30.4588425553188	3.41025321023675e-08	1.42072228034211e-05	POGK	royalblue
ENSG00000185340	-0.255288873218884	6.22165805862451	30.4418870078179	3.44019062717365e-08	1.42072228034211e-05	GAS2L1	royalblue
ENSG00000270885	-0.316210334319391	6.80744406822323	30.0324278862981	4.2488127930335e-08	1.71347578305244e-05	RASL10B	royalblue
ENSG00000146072	0.203796418999924	5.06475101215376	29.9941673297143	4.3334783579135e-08	1.71347578305244e-05	TNFRSF21	gold
ENSG00000145882	0.348263152508553	3.54148219972074	29.9269213613777	4.48640171261719e-08	1.73698519640162e-05	PCYOX1L	gold
ENSG00000169047	-0.30565296136363	4.95896071437725	29.6769448216626	5.10382375456891e-08	1.88524916675151e-05	IRS1	royalblue
ENSG00000106351	-0.240000399799779	6.31765688014664	29.6765469884131	5.10487131602542e-08	1.88524916675151e-05	AGFG2	royalblue
ENSG00000139410	0.635958688624361	2.84782869159496	29.6221874179659	5.25005385888513e-08	1.88524916675151e-05	SDSL	gold
ENSG00000102317	0.701059382206385	4.95330011351932	29.6129522819975	5.27512681183159e-08	1.88524916675151e-05	RBM3	gold
ENSG00000154721	-0.283217882001874	6.36850966086998	29.4704156882332	5.67767890770338e-08	1.96647437450571e-05	JAM2	royalblue
ENSG00000133794	-0.250817055094909	4.84885189820157	29.4580452885572	5.71403445024259e-08	1.96647437450571e-05	BMAL1	royalblue
ENSG00000166535	-0.5028846968805	3.7277903103783	29.25251470916	6.35337184679097e-08	2.14674658910479e-05	A2ML1	royalblue
ENSG00000124160	-0.228177132946466	4.99348068590932	29.0482299579617	7.05985763720899e-08	2.32631257656749e-05	NCOA5	royalblue
ENSG00000138640	-0.223757072739074	5.31481389743368	29.0185946339119	7.16868787823504e-08	2.32631257656749e-05	FAM13A	royalblue
ENSG00000172840	-0.234434665906029	4.62129842785168	28.9939850655416	7.2603384331099e-08	2.32631257656749e-05	PDP2	royalblue
ENSG00000188039	-0.495469919971429	6.13882850355507	28.8470110790151	7.83266791573315e-08	2.46715763637263e-05	NWD1	royalblue
ENSG00000177807	-0.461014091586135	7.99575113093209	28.8134718900685	7.96948380822287e-08	2.4684147848669e-05	KCNJ10	royalblue
ENSG00000249673	0.26092494157976	4.35538414652129	28.6833041943202	8.523542340854e-08	2.59674607971198e-05	NA	gold
ENSG00000102554	-0.407327251891195	5.30844253173914	28.5345492455745	9.20413720398492e-08	2.72855917660765e-05	KLF5	royalblue
ENSG00000179051	-0.177389133966715	5.4375921436239	28.5249565327722	9.24985084622698e-08	2.72855917660765e-05	RCC2	royalblue
ENSG00000182310	-0.522996156782389	3.33539850075471	28.4609619866181	9.56069067163741e-08	2.77618555377671e-05	SPACA6	royalblue
ENSG00000112562	0.408470500221257	4.36091438268119	28.394718405544	9.8934852115469e-08	2.82862352571366e-05	SMOC2	gold
ENSG00000172987	-0.528742481805815	5.46305123882663	28.0764100957343	1.16618724717906e-07	3.28370057599631e-05	HPSE2	royalblue
ENSG00000116661	-0.286998144122221	7.58204899104875	28.0021848219075	1.21178558643003e-07	3.36116766242026e-05	FBXO2	royalblue
ENSG00000158186	-0.405208086964227	8.0523019510359	27.9063372475992	1.2733204468074e-07	3.47799246738734e-05	MRAS	royalblue
ENSG00000115041	-0.223164457664203	4.84812407109614	27.8791565581182	1.29133383690124e-07	3.47799246738734e-05	KCNIP3	royalblue
ENSG00000134278	-0.20619046662576	6.55628125518421	27.7231436776332	1.3997800898139e-07	3.71621616987165e-05	SPIRE1	royalblue
ENSG00000279207	-0.40234877213852	3.98281934820248	27.4776531582059	1.58920198417692e-07	4.15968023576675e-05	NA	royalblue
ENSG00000130703	-0.122313474852813	6.32717878033431	27.302467562437	1.73989233719477e-07	4.49085544367049e-05	OSBPL2	royalblue
ENSG00000071655	-0.227344417033293	5.82984981593001	27.0740845648987	1.95805383810897e-07	4.98472226402975e-05	MBD3	royalblue
ENSG00000149809	0.262771442382967	4.33893760277493	26.9900183281283	2.04508829990505e-07	5.13593526559938e-05	TM7SF2	gold
ENSG00000160963	0.40766548884166	3.6437904661855	26.850485991559	2.19819065448174e-07	5.44682334971848e-05	COL26A1	gold
ENSG00000182253	-0.292466467584295	7.35167710381295	26.7453661953866	2.32107659486843e-07	5.65445931528203e-05	SYNM	royalblue
ENSG00000081803	-0.255996524387932	4.59452998507913	26.7273323328656	2.34283990140291e-07	5.65445931528203e-05	CADPS2	royalblue
ENSG00000243477	0.364661269131863	3.40681167979627	26.4667829873415	2.6810892915612e-07	6.38786710184273e-05	NAA80	gold
ENSG00000146540	0.214047533849214	5.70142083447679	25.9388866244067	3.52398318155604e-07	8.28983587924526e-05	C7orf50	gold
ENSG00000164104	0.448239458610893	4.84184840336702	25.6361820806535	4.12236806559112e-07	9.57626101636818e-05	HMGB2	gold
ENSG00000095787	-0.157708498348664	7.39606077754752	25.5882478719379	4.22605439398657e-07	9.59100415788297e-05	WAC	royalblue
ENSG00000132613	-0.29425490915984	9.280418881009	25.5855658366885	4.23193252769266e-07	9.59100415788297e-05	MTSS2	royalblue
ENSG00000148082	0.495829804344158	6.85761490122686	25.5196303619852	4.37904747198569e-07	9.62284754760964e-05	SHC3	gold
ENSG00000143569	0.135655598730384	6.63029511008993	25.5187790388752	4.38098009004079e-07	9.62284754760964e-05	UBAP2L	gold
ENSG00000143772	-0.299945838061908	8.8480827408187	25.5098402926345	4.40132394289076e-07	9.62284754760964e-05	ITPKB	royalblue
ENSG00000287527	0.757978319997636	1.77333366375482	25.3122046903007	4.87613646963344e-07	0.000105369907153102	NA	gold
ENSG00000167632	0.168824325775444	6.0477862591129	25.2103278345813	5.14061757933347e-07	0.000108456989579461	TRAPPC9	gold
ENSG00000154127	0.394068763976332	3.47319555115235	25.2043083608785	5.15668720896407e-07	0.000108456989579461	UBASH3B	gold
ENSG00000287243	0.284354485523282	4.18246045922085	25.1812395036043	5.21873972733706e-07	0.000108456989579461	THCAT155	gold
ENSG00000108799	0.13882811590087	5.95355789218861	25.149932731476	5.30415038148405e-07	0.000108456989579461	EZH1	gold
ENSG00000108349	-0.232432957195987	7.11739344016014	25.1475175108698	5.31079748801709e-07	0.000108456989579461	CASC3	royalblue
ENSG00000177311	-0.20256702645542	7.24472450808299	25.124446526281	5.37471527549578e-07	0.000108569248565015	ZBTB38	royalblue
ENSG00000158604	0.17551035780665	5.60453394155637	24.8431649581537	6.21891613663539e-07	0.000124271330627131	TMED4	gold
ENSG00000149289	-0.171062758769533	5.91108978401785	24.8027414329989	6.35070834963446e-07	0.000125554855286816	ZC3H12C	royalblue
ENSG00000105835	0.613657727116769	6.16909692063276	24.7501201221888	6.52647333869089e-07	0.000127671558448665	NAMPT	gold
ENSG00000114853	-0.193651250948414	7.17064645078886	24.5308369433982	7.31300303489026e-07	0.000141567550417084	ZBTB47	royalblue
ENSG00000086159	-0.659847292437048	2.25773617600942	24.5023045375237	7.42210106409177e-07	0.0001421982744073	AQP6	royalblue
ENSG00000110492	0.464545097534249	2.83929049634114	24.3834726126771	7.89430602623549e-07	0.000149693051935528	MDK	gold
ENSG00000196972	0.329515826406	4.53395913067729	24.3640277760818	7.974393102463e-07	0.000149693051935528	SMIM10L2B	gold
ENSG00000205562	0.386238817472627	3.06998260950969	24.3365272824574	8.08905172900727e-07	0.000150326937331871	FLRT2-AS1	gold
ENSG00000228058	-0.706781734393123	2.30803514416006	24.2749848662871	8.3516674985792e-07	0.000151493172847069	LINC01736	royalblue
ENSG00000260257	-0.311926767007776	3.67034348976055	24.2743820621058	8.35428163950753e-07	0.000151493172847069	LOC119746555	royalblue
ENSG00000287689	-0.915099118650881	1.83551825207555	24.2642258182785	8.39844912156056e-07	0.000151493172847069	NA	royalblue
