genes	logFC	logCPM	LR	PValue	FDR	symbol	keyvals
ENSG00000106479	-0.14849941969901	4.88110831906859	14.6601410063357	0.000128740116369292	0.00130977027399028	ZNF862	royalblue
ENSG00000239672	0.449621861690612	3.7514733193977	14.6583401914135	0.000128863174347775	0.0013104230480978	NME1	gold
ENSG00000126602	0.159037758272907	5.27212993258641	14.6572816099398	0.000128935567353382	0.0013105602437701	TRAP1	gold
ENSG00000176749	0.243705426018007	7.72207870843493	14.6525885330639	0.000129257005327573	0.0013132275655427	CDK5R1	gold
ENSG00000163820	-0.35644306280245	5.22274443202132	14.6499606403134	0.000129437347036932	0.00131445959451015	FYCO1	royalblue
ENSG00000155304	0.289875123129042	6.71425024248062	14.6478075533751	0.000129585293511297	0.00131536166999377	HSPA13	gold
ENSG00000128463	0.295175327498217	5.32414995180472	14.6463157370075	0.000129687901497968	0.001315802922175	EMC4	gold
ENSG00000138495	0.278833330403737	3.66021732492277	14.6454386640288	0.000129748265257654	0.00131581536097666	COX17	gold
ENSG00000172602	0.30632263650157	4.88914386577598	14.6434944672389	0.000129882173718685	0.00131657328712562	RND1	gold
ENSG00000142686	0.392704370114239	6.70576514417806	14.6390638498939	0.000130187856888	0.00131882673731907	C1orf216	gold
ENSG00000101974	-0.27090887888834	4.30760586665792	14.6377520094797	0.000130278504061	0.00131882673731907	ATP11C	royalblue
ENSG00000229800	-0.428003396370692	2.37089915313283	14.6376970990711	0.000130282299713588	0.00131882673731907	ATP8A2P2	royalblue
ENSG00000253368	0.308678383143676	4.42948394773753	14.6353818931632	0.000130442438429802	0.00131927704741128	TRNP1	gold
ENSG00000083444	-0.250656767293988	5.48546685494856	14.6353395224961	0.000130445370979992	0.00131927704741128	PLOD1	royalblue
ENSG00000187531	-0.235392110378328	3.9151337725726	14.6268232144075	0.000131036149427913	0.00132464985223583	SIRT7	royalblue
ENSG00000102468	0.45777633312652	6.1185163064433	14.6257277945176	0.000131112334248359	0.00132481809129246	HTR2A	gold
ENSG00000128581	0.258359138589819	3.87570121162236	14.6239902860857	0.00013123326684221	0.00132543812403049	IFT22	gold
ENSG00000154330	-0.361393091277781	3.33416871441645	14.6168362626106	0.000131732379362811	0.00132987542687048	PGM5	royalblue
ENSG00000111640	0.286824371750978	9.68944041126459	14.6148159874598	0.000131873673000987	0.00133029835472887	GAPDH	gold
ENSG00000168918	-0.331754351066347	4.98900441090587	14.6145276610169	0.000131893850360983	0.00133029835472887	INPP5D	royalblue
ENSG00000116199	0.201728554054126	6.97754697259367	14.6119704094249	0.000132072945358551	0.00133150114826812	FAM20B	gold
ENSG00000111647	0.242084465417498	6.60744677850685	14.6051379000522	0.000132552656382233	0.00133573215783727	BLTP3B	gold
ENSG00000140386	0.101835298111646	6.38972035693219	14.596155383841	0.000133185989671459	0.00134077769612652	SCAPER	gold
ENSG00000206149	-0.343991378633499	4.80291618049689	14.5959642515037	0.000133199498954505	0.00134077769612652	NA	royalblue
ENSG00000182179	-0.289560669924782	4.06239691781284	14.5954743133844	0.000133234134208348	0.00134077769612652	UBA7	royalblue
ENSG00000214650	-0.520273640516682	2.02994844421069	14.5906635370695	0.000133574704984805	0.00134359728115367	LOC105370047	royalblue
ENSG00000229740	-0.584291452733909	1.85117642279819	14.5852224107966	0.000133960956706553	0.00134687360448297	NA	royalblue
ENSG00000104081	-0.474455467312953	2.28677588856633	14.5838898908297	0.000134055720200167	0.00134721760363763	BMF	royalblue
ENSG00000166046	-0.197495244593583	4.94515059077918	14.5792343920114	0.000134387330785478	0.00134994045597151	TCP11L2	royalblue
ENSG00000099960	0.297737052365226	3.06967515092274	14.5757114175566	0.00013463882064705	0.00135142523614656	SLC7A4	gold
ENSG00000173660	0.411388626542734	6.13743000285267	14.5754623571473	0.000134656617911772	0.00135142523614656	UQCRH	gold
ENSG00000136861	-0.174659263520076	6.32200775636365	14.573708921791	0.000134781981286147	0.00135207352732947	CDK5RAP2	royalblue
ENSG00000165194	0.291493166535975	5.97836485445626	14.5624785099684	0.000135587700435261	0.00135935468719043	PCDH19	gold
ENSG00000198780	0.219082307493278	6.69161933562572	14.5618908396681	0.000135629995755629	0.00135935468719043	FAM169A	gold
ENSG00000175029	-0.157411934852365	5.27383147453836	14.5608828244223	0.000135702574730059	0.00135946973784053	CTBP2	royalblue
ENSG00000143621	0.239500533062048	5.8496843915529	14.5547858323202	0.000136142403817033	0.00136326214443249	ILF2	gold
ENSG00000115514	0.223591924991283	4.03917737033465	14.5456717848332	0.000136802557169672	0.00136925636393397	TXNDC9	gold
ENSG00000112514	0.268055665028303	5.64840218122443	14.5437660474693	0.000136941001407323	0.00136953012754746	CUTA	gold
ENSG00000111897	0.314559429233535	9.76522903216496	14.543600798181	0.000136953012754746	0.00136953012754746	SERINC1	gold
ENSG00000152931	0.434720532010592	5.38643785313143	14.5420659884308	0.000137064622975265	0.00136981873260712	PART1	gold
ENSG00000047621	0.240836323490327	5.06260699270457	14.5407105867711	0.000137163262916901	0.00136981873260712	FERRY3	gold
ENSG00000099204	-0.141583060807761	8.23888742279483	14.5399155522933	0.000137221155148068	0.00136981873260712	ABLIM1	royalblue
ENSG00000185352	0.409309035936528	6.77829542716721	14.5398197508364	0.000137228132808147	0.00136981873260712	HS6ST3	gold
ENSG00000092529	-0.299173506466208	3.25030477548177	14.5354401839079	0.000137547498522769	0.00137239096059713	CAPN3	royalblue
ENSG00000165943	0.449491447224084	7.59254628292263	14.5340922902203	0.000137645939814263	0.00137275757994951	MOAP1	gold
ENSG00000012124	-0.395217103369629	4.89298417456843	14.5320748779136	0.000137793410895478	0.00137361263101451	CD22	royalblue
ENSG00000181544	-0.377919977687224	4.36708970355568	14.5305681098016	0.000137903658096622	0.00137381354509069	FANCB	royalblue
ENSG00000244617	-0.302039884750158	3.08620376918043	14.5297467624887	0.000137963791827853	0.00137381354509069	ASPRV1	royalblue
ENSG00000147224	0.339620629807863	5.01361230621733	14.5285511756776	0.000138051372139943	0.00137381354509069	PRPS1	gold
ENSG00000135968	0.179211534069452	7.24142903221596	14.5282716184537	0.000138071858616476	0.00137381354509069	GCC2	gold
ENSG00000165283	0.235858859405894	5.10252155003639	14.5275836446961	0.000138122287656983	0.00137381354509069	STOML2	gold
ENSG00000156475	0.219555798851972	7.66249387158495	14.5261048571271	0.000138230746777731	0.00137427797846493	PPP2R2B	gold
ENSG00000165264	0.319001355515707	4.99710324509653	14.5170619087325	0.000138895854196564	0.00138016239350539	NDUFB6	gold
ENSG00000111907	-0.265684424637739	5.9236704533743	14.5150469004604	0.000139044496170243	0.00138016239350539	TPD52L1	royalblue
ENSG00000185737	0.111906898817532	5.77152170568903	14.5146153629281	0.000139076350400402	0.00138016239350539	NRG3	gold
ENSG00000103363	0.22368173001733	6.09450502353582	14.5145320176532	0.000139082503433856	0.00138016239350539	ELOB	gold
ENSG00000171812	-0.384199154272818	3.02017281334634	14.513786675035	0.000139137541152428	0.00138016239350539	COL8A2	royalblue
ENSG00000007080	0.205399411916224	4.13771961860613	14.5128510503142	0.000139206660756517	0.00138016239350539	CCDC124	gold
ENSG00000157219	0.43955288434899	3.81790421454172	14.5121721721549	0.000139256834760432	0.00138016239350539	HTR5A	gold
ENSG00000166313	0.245291394260509	8.20913260521067	14.5088647617347	0.00013950153686142	0.00138197203702876	APBB1	gold
ENSG00000096401	0.176895109975542	6.04970429506853	14.5079268934477	0.000139571004749961	0.00138204488459575	CDC5L	gold
ENSG00000184925	-0.44167074102728	2.69881244632027	14.5063378156869	0.000139688787225261	0.00138259587000091	LCN12	royalblue
ENSG00000183066	-0.31728750646919	2.97513684094948	14.5041353940121	0.000139852196253307	0.00138305365403199	WBP2NL	royalblue
ENSG00000130158	-0.529396840416051	4.5663644920264	14.5040389238189	0.000139859358272898	0.00138305365403199	DOCK6	royalblue
ENSG00000189043	0.373259723084591	7.72871717851024	14.5019445579615	0.000140014936635403	0.00138397705026109	NDUFA4	gold
ENSG00000164330	-0.461676201341609	3.35172568952848	14.5007158869922	0.000140106288602087	0.00138426506278705	EBF1	royalblue
ENSG00000108828	-0.192522606278977	5.56032989542976	14.4997864483284	0.000140175432444223	0.00138433349839501	VAT1	royalblue
ENSG00000118454	0.156800740541956	6.03864730631253	14.497231685454	0.000140365666287592	0.0013855971938327	ANKRD13C	gold
ENSG00000074603	0.232028734361525	7.12847051569535	14.4953134540452	0.00014050867329447	0.00138639378306073	DPP8	gold
ENSG00000153310	0.28960338490814	6.54914410115297	14.4925355059491	0.000140716033552499	0.00138745497612565	CYRIB	gold
ENSG00000228696	-0.589457954120714	2.75144812374995	14.4917340039941	0.000140775919013315	0.00138745497612565	ARL17A	royalblue
ENSG00000228548	-0.689330780238975	1.62997538635284	14.4913295644624	0.000140806147080208	0.00138745497612565	NA	royalblue
ENSG00000145362	0.255896110818382	10.5672962667242	14.4905336471521	0.000140865653531139	0.00138745497612565	ANK2	gold
ENSG00000135912	-0.203555650547423	4.67651063115984	14.4896934374666	0.000140928498958232	0.00138745977956666	TTLL4	royalblue
ENSG00000143458	-0.202174760289599	5.39097130445232	14.4883530650798	0.000141028813656156	0.0013878333055504	GABPB2	royalblue
ENSG00000187187	-0.154128948279798	4.76455617792447	14.4835402745102	0.000141389600221462	0.00139019125795573	ZNF546	royalblue
ENSG00000166432	-0.240817561710202	5.2979304189457	14.4834898518996	0.000141393385022643	0.00139019125795573	ZMAT1	royalblue
ENSG00000049239	-0.242123537953298	5.80089073143437	14.4797878618097	0.000141671541136691	0.00139231086143612	H6PD	royalblue
ENSG00000154127	0.316847311288132	4.53720889298518	14.4761422297676	0.0001419460011257	0.00139439228478889	UBASH3B	gold
ENSG00000105887	0.251407466743708	7.81818153060775	14.4751119155925	0.00014202366491445	0.00139453951648125	MTPN	gold
ENSG00000156471	0.294744109822918	5.9873718027191	14.4706499204381	0.000142360498671605	0.00139723030235695	PTDSS1	gold
ENSG00000272163	0.339337582349642	3.43865654742722	14.4684201436447	0.000142529124689812	0.00139826852925411	NA	gold
ENSG00000260034	-0.268615936790171	3.8016986660881	14.4652704677067	0.000142767660467757	0.00139999138184557	LCMT1-AS2	royalblue
ENSG00000121068	-0.477263890687548	3.15938654638436	14.4638110625234	0.000142878322468435	0.00140045932815977	TBX2	royalblue
ENSG00000273507	-0.34554835866416	3.64115892407369	14.4572095144996	0.000143379976559963	0.00140469637036623	LOC105370169	royalblue
ENSG00000171105	-0.130130534090709	7.12516218474209	14.4553553234848	0.000143521195973054	0.00140469637036623	INSR	royalblue
ENSG00000116918	0.302832896923415	5.21138313248903	14.4548644733057	0.000143558603680221	0.00140469637036623	TSNAX	gold
ENSG00000141294	-0.491612393167133	2.11054462778598	14.4534364830203	0.000143667486697439	0.00140469637036623	LRRC46	royalblue
ENSG00000147419	0.23206376574339	5.79389813449502	14.4531941914469	0.000143685969468712	0.00140469637036623	CCDC25	gold
ENSG00000197102	0.191825898561226	10.7148865843281	14.4531493482249	0.000143689390514766	0.00140469637036623	DYNC1H1	gold
ENSG00000112139	-0.271345887570873	5.01444768944855	14.4505040964544	0.000143891339392339	0.00140605283332435	MDGA1	royalblue
ENSG00000058272	0.148667325310036	7.51576422914355	14.4468789624777	0.000144168560590025	0.00140814331568396	PPP1R12A	gold
ENSG00000112137	0.19362084250808	7.87664117581035	14.4449937680185	0.000144312937640619	0.00140879313982252	PHACTR1	gold
ENSG00000185842	0.191038524748835	4.3026025416245	14.4443571724954	0.000144361723990802	0.00140879313982252	DNAH14	gold
ENSG00000105341	0.168764094296286	4.49742925220723	14.4390713296665	0.000144767453577913	0.00141213320565917	DMAC2	gold
ENSG00000198793	0.129256872285889	7.27366241995307	14.4367540391849	0.000144945685488057	0.00141325219198478	MTOR	gold
ENSG00000259070	-0.299168741788483	4.64018060870527	14.4354812850841	0.000145043671989645	0.00141358813042908	LINC00639	royalblue
ENSG00000172725	-0.196942096465017	4.96041894486451	14.4331140426142	0.000145226098141655	0.00141474635886682	CORO1B	royalblue
ENSG00000065559	0.332663635245618	7.27276723405965	14.4314357684862	0.000145355570454874	0.00141538793987788	MAP2K4	gold
ENSG00000151923	-0.0957023573894126	6.1929594049785	14.4286644461545	0.00014556962165152	0.00141654294194061	TIAL1	royalblue
ENSG00000102100	0.222819390900717	3.76836861558563	14.4276369633764	0.000145649062919988	0.00141654294194061	SLC35A2	gold
ENSG00000181029	-0.39648922735987	3.50014431364317	14.427364445476	0.000145670140346151	0.00141654294194061	TRAPPC5	royalblue
ENSG00000165494	-0.0951182600811272	6.41135642955101	14.4265471590495	0.000145733370371662	0.00141654294194061	PCF11	royalblue
ENSG00000103241	-0.605489076030364	2.79337395806161	14.4254267397253	0.000145820097433094	0.00141654294194061	FOXF1	royalblue
ENSG00000175470	0.127336451462012	5.90090615265898	14.4249608623828	0.000145856174381391	0.00141654294194061	PPP2R2D	gold
ENSG00000078902	0.179120018368679	7.64983572043733	14.41811803347	0.000146387110999636	0.00142107906620502	TOLLIP	gold
ENSG00000055130	0.181005991214819	6.34078028411713	14.4159877590806	0.000146552796357704	0.00142206703835976	CUL1	gold
ENSG00000074706	0.464505464499408	7.1779215984504	14.4143827298254	0.000146677754688307	0.00142234169546289	IPCEF1	gold
ENSG00000181852	0.265991617633962	6.50024747379429	14.4139822249988	0.00014670895240842	0.00142234169546289	RNF41	gold
ENSG00000277744	-0.658067523415324	1.68196110633243	14.4126905679748	0.000146809612840822	0.00142258943108036	NA	royalblue
ENSG00000243701	-0.15908148082185	5.39369844271917	14.4113831498044	0.000146911572381126	0.00142258943108036	DUBR	royalblue
ENSG00000124067	-0.278765789163652	5.32331709804983	14.4111941798839	0.000146926315174052	0.00142258943108036	SLC12A4	royalblue
ENSG00000107771	0.164488210333682	7.48134109690375	14.405629375941	0.000147361130832633	0.00142617884342153	CCSER2	gold
ENSG00000278864	-0.334130511061795	4.18628174426845	14.3981910838236	0.00014794435896448	0.00143120086389552	NA	royalblue
ENSG00000100372	0.22547741637861	3.94815180964545	14.3954501862506	0.000148159855223355	0.00143227168675358	SLC25A17	gold
ENSG00000147676	0.474248378491401	5.46033965995362	14.3951459529846	0.000148183794287943	0.00143227168675358	MAL2	gold
ENSG00000241360	0.508500441499904	2.60165918776257	14.3927893378347	0.000148369360173488	0.00143344258092059	PDXP	gold
ENSG00000197043	0.381386660939169	7.74159761598955	14.3884676067912	0.000148710272535869	0.00143611265795273	ANXA6	gold
ENSG00000074054	0.115824400684879	7.71587533977405	14.386620121493	0.000148856248815241	0.00143689871416013	CLASP1	gold
ENSG00000126088	0.262816291019774	5.3287954293899	14.3852277854022	0.000148966357501619	0.00143704845568299	UROD	gold
ENSG00000112796	0.335823266290779	5.83042793767277	14.3847907724148	0.000149000934258906	0.00143704845568299	ENPP5	gold
ENSG00000150627	0.165327378799267	6.83766264611934	14.3754810505604	0.000149739448528	0.00144354537684055	WDR17	gold
ENSG00000184983	0.276444007791452	5.16455099531538	14.3715591973906	0.000150051660582983	0.0014459287345047	NDUFA6	gold
ENSG00000172301	0.297636103212987	5.03071363775191	14.3705444365139	0.000150132550661491	0.00144608192736718	COPRS	gold
ENSG00000124784	0.231311778113711	3.66866210866205	14.3691730547585	0.000150241937989499	0.00144650935537272	RIOK1	gold
ENSG00000179886	-0.262017082420399	4.23058764799081	14.3666073685158	0.00015044680377231	0.00144679629197811	TIGD5	royalblue
ENSG00000015676	0.214763130040809	8.04102080141965	14.366463638422	0.000150458288698359	0.00144679629197811	NUDCD3	gold
ENSG00000144290	0.386819325419878	8.01860928022892	14.3663569496273	0.000150466814365724	0.00144679629197811	SLC4A10	gold
ENSG00000173418	0.213603758597062	4.73577623788125	14.3614259949754	0.000150861385891435	0.00144996364409695	NAA20	gold
ENSG00000171202	0.286289075241524	3.73302419653863	14.3572453974162	0.000151196730413983	0.00145255926239686	TMEM126A	gold
ENSG00000006432	0.288667349709287	6.88393698172943	14.3556278170727	0.000151326685120365	0.0014529698533737	MAP3K9	gold
ENSG00000105784	0.236590019956878	5.35507915075242	14.3550880705106	0.000151370072814393	0.0014529698533737	RUNDC3B	gold
ENSG00000061273	-0.307841659132194	5.36421872088842	14.3541054847728	0.000151449090434065	0.00145310144983094	HDAC7	royalblue
ENSG00000259366	-0.275738581210436	3.28216096965951	14.3527810572112	0.000151555664032992	0.00145349130092532	NA	royalblue
ENSG00000169567	0.376258555209266	6.65772380372995	14.3519773479572	0.000151620373458322	0.00145349130092532	HINT1	gold
ENSG00000198929	0.294245990664001	5.4255831164029	14.3456161828046	0.000152133515475949	0.00145778239420321	NOS1AP	gold
ENSG00000125991	0.186681353458007	5.75805004689007	14.3408728304483	0.000152517289785082	0.00146083069208698	ERGIC3	gold
ENSG00000244627	-0.341396213530107	3.0106709676052	14.3398790659259	0.00015259781654394	0.001460944213535	NA	royalblue
ENSG00000167986	0.209183958172006	7.92691829125868	14.3391063266928	0.000152660462762646	0.001460944213535	DDB1	gold
ENSG00000175216	0.212602459169379	7.90719548152722	14.3378401528634	0.000152763167871796	0.00146126419953289	CKAP5	gold
ENSG00000124217	0.228203254169505	3.72202010582366	14.3370752159245	0.000152825249092721	0.00146126419953289	MOCS3	gold
ENSG00000186732	0.277137594007101	6.69702751430529	14.3302655190731	0.000153379035647367	0.00146592935702488	MPPED1	gold
ENSG00000156976	0.401758972071025	9.06374039265057	14.3289150486905	0.000153489100145769	0.00146635142904395	EIF4A2	gold
ENSG00000129158	0.161729007225676	4.96110358178094	14.3232591355916	0.00015395092668004	0.00147013223975575	SERGEF	gold
ENSG00000171456	-0.0978552331602083	6.39454125522161	14.3224096931517	0.000154020407600595	0.00147016476581434	ASXL1	royalblue
ENSG00000150779	0.262011909333379	3.77986907897693	14.3198967696949	0.000154226139412899	0.00147149725640524	TIMM8B	gold
ENSG00000147044	0.138853724758803	6.05644342418719	14.318893865994	0.000154308323886955	0.00147165032425407	CASK	gold
ENSG00000105393	0.217510897572534	4.3743442232585	14.3165849845491	0.00015449769637593	0.00147282508327526	BABAM1	gold
ENSG00000147481	0.186912243165807	6.12425831023979	14.3155751544703	0.000154580595325187	0.00147298425952266	SNTG1	gold
ENSG00000196368	0.382159537776508	4.82657508373586	14.3135866887598	0.000154743963373698	0.00147390975388047	NUDT11	gold
ENSG00000128309	-0.257804190042969	4.41621723215013	14.3058703721251	0.000155379567416012	0.00147933049850503	MPST	royalblue
ENSG00000167562	-0.226835334696849	3.83834842167766	14.3020576104877	0.000155694599856498	0.00148169582840337	ZNF701	royalblue
ENSG00000140526	0.116777381945417	7.9665625630681	14.2987951539662	0.000155964673514867	0.00148363146032741	ABHD2	gold
ENSG00000168374	0.238279669490138	5.86580805037433	14.294955041818	0.00015628317136666	0.00148602588158469	ARF4	gold
ENSG00000177000	-0.150776082121418	5.61453080116478	14.290449488844	0.000156657695869347	0.00148895076168004	MTHFR	royalblue
ENSG00000173482	0.157028779911276	6.63432187030221	14.2880972093792	0.000156853588300833	0.00149017606306299	PTPRM	gold
ENSG00000104442	0.224331646124467	5.92673705387865	14.2857616100804	0.000157048335705212	0.00149138944491718	ARMC1	gold
ENSG00000143013	0.366885791281521	7.89431263535614	14.2840132804216	0.000157194274615595	0.00149169467091593	LMO4	gold
ENSG00000235823	-0.271344362250562	5.07677458426801	14.283770370188	0.000157214561945971	0.00149169467091593	OLMALINC	royalblue
ENSG00000128335	0.282860171647642	6.1175422837873	14.2802577436251	0.000157508223731915	0.00149384398040712	APOL2	gold
ENSG00000108528	0.22554026417982	5.67458535918412	14.2777155887563	0.000157721096864795	0.00149522556678385	SLC25A11	gold
ENSG00000196961	0.172007272665428	7.34807523704335	14.2736974428635	0.000158058156513173	0.00149778278637909	AP2A1	gold
ENSG00000116514	0.186173966669722	4.77414805431348	14.2709542285173	0.000158288685900089	0.00149932876171859	RNF19B	gold
ENSG00000153406	0.199378948926851	4.64754640235629	14.2673080257612	0.000158595623244104	0.00150150005116579	NMRAL1	gold
ENSG00000138279	0.251680277842923	6.54078915801249	14.266628620257	0.000158652881810821	0.00150150005116579	ANXA7	gold
ENSG00000124440	-0.545816226045362	5.50159792626582	14.2641426772439	0.000158862568264019	0.00150244980219085	HIF3A	royalblue
ENSG00000189195	0.314831270826447	7.78923848466322	14.2632265668881	0.00015893991148195	0.00150244980219085	BTBD8	gold
ENSG00000184515	0.576350433095003	4.87960646180232	14.2624899806762	0.000159002125757462	0.00150244980219085	BEX5	gold
ENSG00000120697	0.244998805865226	3.64111807388169	14.2620213454714	0.000159041720853613	0.00150244980219085	ALG5	gold
ENSG00000002016	-0.262644765914411	4.3455992262275	14.2614398606086	0.000159090864447715	0.00150244980219085	RAD52	royalblue
ENSG00000213722	-0.256808904837796	4.62343088789128	14.2602254629333	0.000159193547339907	0.00150258984297648	DDAH2	royalblue
ENSG00000112983	0.130522299208893	6.05393696845039	14.259667390644	0.000159240757291619	0.00150258984297648	BRD8	gold
ENSG00000155256	0.166740321082244	5.98265300966727	14.2528845008263	0.000159815682080266	0.00150737555162607	ZFYVE27	gold
ENSG00000123106	0.17989908206221	5.97912932621923	14.2499509516773	0.000160064979857177	0.00150908720416194	CCDC91	gold
ENSG00000100320	0.259952366242622	7.91619480731686	14.2464478431044	0.000160363192840811	0.0015112583823414	RBFOX2	gold
ENSG00000108639	-0.239076676756874	4.83766199018941	14.2451583187661	0.000160473108435833	0.00151165396388539	SYNGR2	royalblue
ENSG00000054793	0.242038153390266	9.50665275099585	14.2421505075012	0.000160729781162223	0.00151304711490727	ATP9A	gold
ENSG00000173898	0.218575169034658	8.74429266302495	14.241831759916	0.000160757005826552	0.00151304711490727	SPTBN2	gold
ENSG00000166448	0.314137633392493	7.79157019796533	14.2385283957818	0.000161039424245116	0.00151506435072044	TMEM130	gold
ENSG00000188010	0.275606724438694	3.4986088250198	14.2366079838872	0.00016120383791127	0.00151597015787225	MORN2	gold
ENSG00000176222	-0.243027629805491	3.57200886301023	14.2336888745485	0.000161454077643564	0.00151768197193464	ZNF404	royalblue
ENSG00000215424	-0.251094146916327	3.49057305708264	14.2303877954286	0.000161737532985719	0.00151902386972595	MCM3AP-AS1	royalblue
ENSG00000143190	-0.130334353596906	6.27624498676722	14.2297400827724	0.000161793209226266	0.00151902386972595	POU2F1	royalblue
ENSG00000119383	0.176453028778523	7.46035774186887	14.229239950332	0.000161836212936574	0.00151902386972595	PTPA	gold
ENSG00000183431	0.196787468335957	5.42765216303725	14.2288480965492	0.000161869914387426	0.00151902386972595	SF3A3	gold
ENSG00000167037	0.215370712801741	6.43178139743589	14.2265406436991	0.00016206851065766	0.00152024635840343	SGSM1	gold
ENSG00000181004	0.262046932341618	3.48187504346071	14.2236856803532	0.000162314569346188	0.0015219128394238	BBS12	gold
ENSG00000102103	0.252028851971417	4.41364274103631	14.2194641845024	0.000162679094011771	0.00152463418146913	PQBP1	gold
ENSG00000170571	0.213880574202189	3.93260931396952	14.2187383701699	0.000162741850830974	0.00152463418146913	EMB	gold
ENSG00000176771	-0.252515432102834	4.95477626435466	14.2165203681904	0.000162933779316431	0.00152578981051793	NCKAP5	royalblue
ENSG00000184277	0.292599724552771	5.83698778874639	14.2089403629315	0.000163591415846794	0.0015313037453055	TM2D3	gold
ENSG00000288025	-0.287898360908762	3.2446021842876	14.2056706294039	0.000163875920538641	0.00153332179646121	NA	royalblue
ENSG00000253284	-0.279665340940389	3.36163729152195	14.2034262536244	0.000164071495587015	0.00153450642152631	NA	royalblue
ENSG00000214113	0.152382590352771	4.74705446136685	14.1986163259589	0.000164491425054285	0.00153778748212515	LYRM4	gold
ENSG00000137944	0.293083479050637	4.09800089965586	14.1958502881032	0.000164733403300045	0.00153940286578161	KYAT3	gold
ENSG00000140105	0.329383540425496	6.11926460286048	14.1938858325382	0.000164905475289788	0.00154036390646423	WARS1	gold
ENSG00000139679	-0.268077269094533	4.14750520390555	14.1905698144928	0.000165196345072634	0.00154243335202102	LPAR6	royalblue
ENSG00000197380	0.190886786573534	5.72700210248911	14.1861630373723	0.0001655836922828	0.00154540149047496	DACT3	gold
ENSG00000143603	-0.223964031233159	7.23019607816981	14.183420337525	0.000165825231985799	0.00154700688120924	KCNN3	royalblue
ENSG00000197779	-0.135834223682094	5.08258252987993	14.1821032724583	0.000165941347247722	0.00154744131444335	ZNF81	royalblue
ENSG00000145247	0.281463410650845	3.17265135058144	14.1722571772939	0.000166811998244077	0.00155490865560566	OCIAD2	gold
ENSG00000139800	-0.386800603316438	3.16067922161167	14.168135818257	0.000167177798154957	0.00155766583289271	ZIC5	royalblue
ENSG00000184371	-0.356269209454123	5.00704730475746	14.1668332383151	0.000167293579318829	0.00155809214727666	CSF1	royalblue
ENSG00000257680	-0.344940536460904	2.76368864974574	14.1622093671942	0.000167705229420578	0.00156127253330873	NA	royalblue
ENSG00000113300	-0.144004597615564	5.74366004376921	14.1609431170769	0.000167818137902141	0.0015616702502395	CNOT6	royalblue
ENSG00000162383	-0.796126189825501	2.64600176727793	14.1599747306898	0.000167904538251059	0.00156182106023665	SLC1A7	royalblue
ENSG00000154582	0.254922536942557	5.00609591841547	14.1586720580762	0.000168020834604765	0.00156204566503272	ELOC	gold
ENSG00000183978	0.284875762979767	4.80592587150498	14.1581317655174	0.000168069093127565	0.00156204566503272	COA3	gold
ENSG00000196277	0.192786579260579	5.20179730467069	14.1569869896048	0.000168171389775315	0.00156234380897735	GRM7	gold
ENSG00000156218	-0.24485886725797	4.39766322324146	14.1539317983138	0.00016844470736748	0.00156302074178713	ADAMTSL3	royalblue
ENSG00000099331	-0.269394596628325	6.72740398209707	14.153658841417	0.000168469147867128	0.00156302074178713	MYO9B	royalblue
ENSG00000144857	-0.280219033246201	4.61324277640447	14.1529857038093	0.00016852943572369	0.00156302074178713	BOC	royalblue
ENSG00000041357	0.262628514769688	5.33051605955194	14.1526493878658	0.00016855956514475	0.00156302074178713	PSMA4	gold
ENSG00000101266	0.111893791052775	6.61408067295587	14.1513594866332	0.0001686751733973	0.00156302074178713	CSNK2A1	gold
ENSG00000173258	0.304456475926769	8.35723741511308	14.1504824552946	0.000168753823516187	0.00156302074178713	ZNF483	gold
ENSG00000134265	0.324088038941723	7.10979829662414	14.1498532590736	0.000168810271114461	0.00156302074178713	NAPG	gold
ENSG00000154258	-0.224082814957825	4.41997129301769	14.1490617210874	0.000168881310023207	0.00156302074178713	ABCA9	royalblue
ENSG00000119943	-0.281087132177128	3.2197402827257	14.1488278649408	0.000168902303893279	0.00156302074178713	PYROXD2	royalblue
ENSG00000118733	0.496901166142101	5.97400878830498	14.1480965012764	0.000168967977263299	0.00156302074178713	OLFM3	gold
ENSG00000271425	-0.404833772982626	2.85308507427456	14.1471931377679	0.00016904913099609	0.00156302074178713	NBPF10	royalblue
ENSG00000114279	0.454267996633154	7.4839797527437	14.1467691600135	0.000169087232605916	0.00156302074178713	FGF12	gold
ENSG00000178449	0.284595593464242	4.06154872097905	14.1426911880372	0.000169454149682744	0.0015651480223469	COX14	gold
ENSG00000116885	0.25443225389556	3.84576990206313	14.1405860416541	0.000169643874749421	0.0015651480223469	OSCP1	gold
ENSG00000166848	0.329335630811661	7.23860549414489	14.1403012809456	0.000169669555060857	0.0015651480223469	TERF2IP	gold
ENSG00000129559	0.330011151297135	4.43952579662873	14.1399471845336	0.000169701493671211	0.0015651480223469	NEDD8	gold
ENSG00000204128	-0.177146605174334	6.4572545968732	14.1398534219489	0.000169709951835661	0.0015651480223469	C2orf72	royalblue
ENSG00000282826	0.301642905861352	4.75265798526095	14.1393276645735	0.000169757387386681	0.0015651480223469	FRG1CP	gold
ENSG00000141736	-0.320750849891303	4.97869718672935	14.1387472759129	0.00016980976745822	0.0015651480223469	ERBB2	royalblue
ENSG00000163875	0.301285361532774	5.80359263630707	14.1354656018588	0.00017010624489237	0.00156723144880134	MEAF6	gold
