ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0086002	cardiac muscle cell action potential involved in contraction	7/606	62/18986	0.11290322580645161	3.5372617906951986	3.6334861885784653	0.0035051744269939187	0.033133676718687145	0.025724670687380262	DSP/PKP2/DSG2/GJA1/KCNE4/CTNNA3/GJA5	7
GO:0007044	cell-substrate junction assembly	9/606	96/18986	0.09375	2.937190594059406	3.455101805782229	0.003568676894722316	0.03344685472606766	0.025967819106277275	LAMC1/PHLDB2/ITGA5/ITGA6/S100A10/FN1/MMP14/AJUBA/RHOD	9
GO:0045666	positive regulation of neuron differentiation	9/606	96/18986	0.09375	2.937190594059406	3.455101805782229	0.003568676894722316	0.03344685472606766	0.025967819106277275	BMP6/DLX1/BMP4/VWC2/CDON/PAX6/PCP4/FGF2/DLX2	9
GO:0072091	regulation of stem cell proliferation	9/606	96/18986	0.09375	2.937190594059406	3.455101805782229	0.003568676894722316	0.03344685472606766	0.025967819106277275	YAP1/PRRX1/CD109/GJA1/ZFP36L1/FBLN1/FGF2/IRF6/TBX3	9
GO:1990874	vascular associated smooth muscle cell proliferation	9/606	96/18986	0.09375	2.937190594059406	3.455101805782229	0.003568676894722316	0.03344685472606766	0.025967819106277275	IGFBP5/DDR2/APLN/GJA1/BMP4/FGF2/TGFB3/ADAMTS1/P2RY6	9
GO:0008016	regulation of heart contraction	15/606	213/18986	0.07042253521126761	2.206340352345094	3.2148571214382007	0.003581757371841587	0.03349817669418725	0.02600766499298987	DSP/HSPB7/TGFB2/PKP2/PLN/APLN/TBX18/DSG2/GJA1/GLP1R/KCNE4/CTNNA3/GJA5/NOS3/RGS4	15
GO:0051145	smooth muscle cell differentiation	8/606	79/18986	0.10126582278481013	3.172661569954464	3.5136878384319887	0.003667444250200576	0.03422688966553716	0.02657343079594485	NPNT/APLNR/TBX18/BMP4/NOTCH2/PRDM6/RBPMS2/TBX3	8
GO:0035115	embryonic forelimb morphogenesis	5/606	33/18986	0.15151515151515152	4.7469746974697475	3.9117186291737864	0.0036885094813317197	0.03427823684655322	0.026613296257709876	MSX2/RDH10/MSX1/OSR1/TBX3	5
GO:0071634	regulation of transforming growth factor beta production	5/606	33/18986	0.15151515151515152	4.7469746974697475	3.9117186291737864	0.0036885094813317197	0.03427823684655322	0.026613296257709876	TGFB2/FBLN1/FN1/LUM/TSKU	5
GO:0010594	regulation of endothelial cell migration	16/606	235/18986	0.06808510638297872	2.1331086300119377	3.1736725882721015	0.00372839359150844	0.03457594478019932	0.02684443385886077	ANGPT1/DCN/PRCP/TGFBR3/ANXA1/SASH1/MMRN2/ANGPT2/KLF4/ANXA3/EGF/FGF2/SRPX2/SPARC/EPHA2/NOS3	16
GO:0070252	actin-mediated cell contraction	10/606	115/18986	0.08695652173913043	2.724350695939159	3.3677971013646033	0.0037757428914037402	0.034941486211414866	0.02712823674075796	DSP/PKP2/PLN/DSG2/GJA1/SHTN1/KCNE4/CTNNA3/PDPN/GJA5	10
GO:0043271	negative regulation of monoatomic ion transport	11/606	134/18986	0.08208955223880597	2.5718683808679375	3.3155739658440138	0.003811474433827352	0.03517855374781166	0.027312293715667624	GEM/NEDD4/PLN/GABRE/KEL/KCNE4/OSR1/SLN/NOS3/RGS4/HAMP	11
GO:0061337	cardiac conduction	9/606	97/18986	0.09278350515463918	2.906910278656732	3.418853589860356	0.0038253183303522784	0.03517855374781166	0.027312293715667624	DSP/PKP2/PLN/TBX18/DSG2/GJA1/KCNE4/CTNNA3/GJA5	9
GO:1904063	negative regulation of cation transmembrane transport	9/606	97/18986	0.09278350515463918	2.906910278656732	3.418853589860356	0.0038253183303522784	0.03517855374781166	0.027312293715667624	GEM/NEDD4/PLN/KEL/KCNE4/OSR1/SLN/RGS4/HAMP	9
GO:0003229	ventricular cardiac muscle tissue development	7/606	63/18986	0.1111111111111111	3.481114778144481	3.581714745403074	0.0038372501312981034	0.03521476422576697	0.027340407185498985	DSP/TGFBR3/TGFB2/FOXC1/PKP2/DSG2/TBX3	7
