ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0031983	vesicle lumen	25/637	330/19960	0.07575757575757576	2.3738166595309456	4.569065952745027	6.358867594095372e-5	8.941756893656285e-4	7.185019601170178e-4	SLPI/CRH/ANXA2/TGFB2/PCYOX1L/MMRN1/ISLR/S100A12/EGF/CDA/HGF/SELENOP/PENK/F13A1/HSPA6/FN1/SPARC/LTF/TGFB3/S100A9/PCSK1/TIMP1/S100A8/SERPINA3/PRTN3	25
GO:0071682	endocytic vesicle lumen	6/637	23/19960	0.2608695652173913	8.17418606238482	6.250409592212053	6.547359423384631e-5	8.941756893656285e-4	7.185019601170178e-4	HBA2/HBA1/HBB/SPARC/LTF/GNLY	6
GO:0098858	actin-based cell projection	20/637	234/19960	0.08547008547008547	2.6781521287015795	4.688366680138517	6.598243000407946e-5	8.941756893656285e-4	7.185019601170178e-4	ANGPT1/SLC26A2/CD44/ANTXR1/EZR/SPEF1/ICAM2/CDC14A/FAT1/SHTN1/ITGA6/CDHR5/CALB1/PDPN/PTPRH/B4GALT1/MTTP/MYO7B/MYO1G/VCAM1	20
GO:0005925	focal adhesion	28/637	424/19960	0.0660377358490566	2.0692515032137675	4.040608776229088	2.4886380379297813e-4	0.0032601158296880132	0.002619618987294507	CAPN2/PHLDB2/AHNAK/LPP/ANXA1/ITGB8/CD44/DDR2/ITGA5/GJA1/ARHGAP31/FZD1/EZR/FAT1/ITGA6/VIM/PDLIM1/TES/STARD8/MMP14/ICAM1/EPHA2/FBLN7/FBLIM1/TGFB1I1/TNC/FLT1/AJUBA	28
GO:0043202	lysosomal lumen	11/637	98/19960	0.11224489795918367	3.5171242751417675	4.5353210470328875	2.903287175476446e-4	0.0036806189031040105	0.002957508158380081	OGN/FMOD/PRELP/DCN/GPC4/GPC6/VCAN/OMD/LUM/CTSV/GPC3	11
GO:0030055	cell-substrate junction	28/637	434/19960	0.06451612903225806	2.021572897148934	3.906694156559607	3.6249327134708675e-4	0.004451870488731409	0.0035772362303988824	CAPN2/PHLDB2/AHNAK/LPP/ANXA1/ITGB8/CD44/DDR2/ITGA5/GJA1/ARHGAP31/FZD1/EZR/FAT1/ITGA6/VIM/PDLIM1/TES/STARD8/MMP14/ICAM1/EPHA2/FBLN7/FBLIM1/TGFB1I1/TNC/FLT1/AJUBA	28
GO:0045121	membrane raft	21/637	293/19960	0.07167235494880546	2.2458087987098225	3.9004792639948795	5.025316885708331e-4	0.005984695563889013	0.0048089156801036665	ANGPT1/CAPN2/ANXA2/AHNAK/LRP4/GJA1/EZR/PECAM1/SLC2A4/S100A10/SMO/PDPN/SULF1/ADTRP/SLC22A6/ICAM1/MAL/TNFRSF10A/MYOF/NOS3/PRTN3	21
GO:0031528	microvillus membrane	6/637	33/19960	0.18181818181818182	5.697159982874268	4.903127538722747	5.476278745904013e-4	0.006167116939817666	0.004955497741918575	SLC26A2/EZR/CDHR5/PDPN/PTPRH/MTTP	6
GO:0098857	membrane microdomain	21/637	295/19960	0.0711864406779661	2.2305829763456884	3.866132764360273	5.49234333062642e-4	0.006167116939817666	0.004955497741918575	ANGPT1/CAPN2/ANXA2/AHNAK/LRP4/GJA1/EZR/PECAM1/SLC2A4/S100A10/SMO/PDPN/SULF1/ADTRP/SLC22A6/ICAM1/MAL/TNFRSF10A/MYOF/NOS3/PRTN3	21
GO:0001527	microfibril	4/637	13/19960	0.3076923076923077	9.641347663325686	5.65869372975487	5.837396912842981e-4	0.006372491629853588	0.005120523607757002	MFAP4/LTBP1/THSD4/FBN3	4
GO:0005775	vacuolar lumen	15/637	178/19960	0.08426966292134831	2.64053763251195	3.991746267547022	6.0580727740294e-4	0.006434655676198795	0.0051704746293280805	OGN/FMOD/PRELP/DCN/ANXA2/GPC4/DAPK2/GPC6/VCAN/OMD/LUM/CTSV/GPC3/SERPINA3/PRTN3	15
GO:0042383	sarcolemma	13/637	144/19960	0.09027777777777778	2.828798185941043	3.998902908820686	7.240824422052087e-4	0.007488536836490711	0.006017305613893701	SLC38A2/ANXA2/AHNAK/ANXA1/COL6A3/AQP4/DTNA/SYNC/COL6A2/SLC2A4/KRT19/TGFB3/VCAM1	13
GO:1990204	oxidoreductase complex	13/637	150/19960	0.08666666666666667	2.7156462585034014	3.829419703770873	0.00105930095506441	0.010674494239495208	0.008577335668537734	NOXA1/COX3/MTCO2P12/GMPR/COX2/ND3/ND2/ND1/CYTB/COX1/ND4/ND4L/ND5	13
GO:0005912	adherens junction	15/637	189/19960	0.07936507936507936	2.4868555480800376	3.7289554088883006	0.0011212470975181306	0.011016252733115633	0.00885195076987998	DSP/ANXA2/ANXA1/LDB3/PKP2/PARD3/EZR/PKP4/PARD3B/ITGA6/CTNNA3/PDLIM1/PDLIM4/KRT18/AJUBA	15
GO:0070160	tight junction	12/637	134/19960	0.08955223880597014	2.8060638721619533	3.8086387509313027	0.0012277014901730264	0.011767967942390229	0.009455980668855146	WWTR1/YAP1/USP53/PARD3/GJA1/PARD3B/JAM2/CLDN10/EPHA2/MAPK15/JAML/YBX3	12
GO:0060077	inhibitory synapse	4/637	16/19960	0.25	7.833594976452119	4.964836164578579	0.0013767644802531549	0.012882581922368807	0.010351612633482369	CEP112/GAD1/SLC32A1/GAD2	4
GO:0001891	phagocytic cup	5/637	28/19960	0.17857142857142858	5.595424983180085	4.418054670799582	0.001741177135338453	0.015677922834817167	0.012597768449029465	ANXA1/TRIP10/TLR4/PEAR1/MYO1G	5
GO:0031092	platelet alpha granule membrane	4/637	17/19960	0.23529411764705882	7.372795271954935	4.772665654212367	0.0017552890705647718	0.015677922834817167	0.012597768449029465	CD109/PECAM1/SYTL4/SPARC	4
GO:0031045	dense core granule	6/637	42/19960	0.14285714285714285	4.476339986544068	4.0947354973504355	0.002034683621892953	0.017769570297865123	0.014278481557143535	CRH/SST/ECRG4/CRHBP/PENK/SCG2	6
GO:0030175	filopodium	10/637	106/19960	0.09433962264150944	2.956073576019668	3.666198188966603	0.002081181456994926	0.017780528534760996	0.01428728689012535	ANTXR1/EZR/SPEF1/FAT1/SHTN1/ITGA6/PDPN/B4GALT1/MYO1G/VCAM1	10
GO:0030139	endocytic vesicle	22/637	356/19960	0.06179775280898876	1.9363942638420968	3.2367803210389385	0.002546286390682768	0.021291288330602717	0.017108307216233604	CEMIP/HBA2/HVCN1/WLS/COLEC12/ANXA3/EGF/HBA1/VIM/SMO/SPHK1/HBB/SPARC/FFAR4/LTF/CD163/TYRP1/WNT7B/LPAR1/PLD4/NOS3/GNLY	22
GO:0005921	gap junction	5/637	31/19960	0.16129032258064516	5.053932242872335	4.101251547847988	0.0027823687244525976	0.02278064393145564	0.018305057397714458	GJB2/GJA1/GJD2/GJA5/CCN3	5
GO:0030964	NADH dehydrogenase complex	6/637	45/19960	0.13333333333333333	4.177917320774464	3.874900221246973	0.002914598369460263	0.02290874318395767	0.018407989701854297	ND3/ND2/ND1/ND4/ND4L/ND5	6
GO:0045271	respiratory chain complex I	6/637	45/19960	0.13333333333333333	4.177917320774464	3.874900221246973	0.002914598369460263	0.02290874318395767	0.018407989701854297	ND3/ND2/ND1/ND4/ND4L/ND5	6
GO:0005922	connexin complex	4/637	21/19960	0.19047619047619047	5.9684533153920905	4.13600449857964	0.003989301107082616	0.030377400153750976	0.02440932113599918	GJB2/GJA1/GJD2/GJA5	4
GO:0044853	plasma membrane raft	10/637	116/19960	0.08620689655172414	2.7012396470524553	3.336427629882025	0.004019401547061198	0.030377400153750976	0.02440932113599918	LRP4/EZR/SMO/ADTRP/SLC22A6/MAL/TNFRSF10A/MYOF/NOS3/PRTN3	10
GO:0031094	platelet dense tubular network	3/637	11/19960	0.2727272727272727	8.545739974311402	4.545058119480362	0.004406882133818274	0.031489175974374214	0.02530267253866952	SERPINA5/ITPR2/ITPR3	3
GO:0031838	haptoglobin-hemoglobin complex	3/637	11/19960	0.2727272727272727	8.545739974311402	4.545058119480362	0.004406882133818274	0.031489175974374214	0.02530267253866952	HBA2/HBA1/HBB	3
GO:0098966	perisynaptic extracellular matrix	3/637	11/19960	0.2727272727272727	8.545739974311402	4.545058119480362	0.004406882133818274	0.031489175974374214	0.02530267253866952	VCAN/HAPLN1/TNC	3
GO:0031258	lamellipodium membrane	4/637	22/19960	0.18181818181818182	5.697159982874268	4.002282363966931	0.0047543857679987105	0.033365600121848096	0.02681044606014311	CD44/ANTXR1/PDPN/EPHA2	4
GO:1902495	transmembrane transporter complex	27/637	499/19960	0.05410821643286573	1.695447409733124	2.856497305205876	0.005593960366388305	0.03714410560392913	0.029846609565230317	ANO6/GRIK1/SLC5A3/PLN/HVCN1/COX3/MTCO2P12/GABRE/VWC2/KCNE4/ATP6/COX2/ND3/ATP8/ND2/ND1/CYTB/COX1/ND4/ANO2/S100A9/KCNH8/ND4L/JAML/CNGB1/ND5/GRIN3B	27
GO:0005833	hemoglobin complex	3/637	12/19960	0.25	7.833594976452119	4.299243134286105	0.005737656989748814	0.03714410560392913	0.029846609565230317	HBA2/HBA1/HBB	3
GO:0060198	clathrin-sculpted vesicle	3/637	12/19960	0.25	7.833594976452119	4.299243134286105	0.005737656989748814	0.03714410560392913	0.029846609565230317	GAD1/SLC32A1/GAD2	3
GO:0099535	synapse-associated extracellular matrix	3/637	12/19960	0.25	7.833594976452119	4.299243134286105	0.005737656989748814	0.03714410560392913	0.029846609565230317	VCAN/HAPLN1/TNC	3
GO:0030027	lamellipodium	14/637	203/19960	0.06896551724137931	2.1609917176419637	3.0186896721077154	0.00576537008101699	0.03714410560392913	0.029846609565230317	PLCE1/CD44/ANTXR1/ARHGAP31/SPEF1/FAT1/SHTN1/CTNNA3/PDPN/PDLIM4/EPHA2/PEAR1/AJUBA/MYO1G	14
GO:0014704	intercalated disc	6/637	52/19960	0.11538461538461539	3.6155053737471325	3.428824846380704	0.006040093584518584	0.038286399656706514	0.030764483452556456	DSP/PKP2/DSG2/GJA1/CTNNA3/GJA5	6
GO:0045277	respiratory chain complex IV	4/637	24/19960	0.16666666666666666	5.222396650968079	3.757919434533118	0.0065672549646665	0.04096716192244341	0.03291857125146115	COX3/MTCO2P12/COX2/COX1	4
GO:0030667	secretory granule membrane	19/637	320/19960	0.059375	1.8604788069073783	2.8173853637477184	0.007336009664997164	0.045047684349123214	0.03619741611018338	DSP/ANO6/PRCP/SERPINA5/CD44/HVCN1/CD109/PECAM1/ITPR2/SYTL4/FCGR3B/PLA1A/ITPR3/SPARC/B4GALT1/ANPEP/TMEM63A/CLEC5A/MGAM	19
GO:0070069	cytochrome complex	5/637	39/19960	0.1282051282051282	4.017228193052369	3.424417605865787	0.007650956583666445	0.04625886057509097	0.03717063927287342	COX3/MTCO2P12/COX2/CYTB/COX1	5
GO:0005923	bicellular tight junction	10/637	128/19960	0.078125	2.447998430141287	2.983950725467811	0.007977897490086863	0.04750475323642632	0.03817175832577447	WWTR1/YAP1/USP53/PARD3/PARD3B/JAM2/CLDN10/MAPK15/JAML/YBX3	10
