ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0043177	organic acid binding	8/68	199/18737	0.04020100502512563	11.07715045817322	8.625121261035414	6.024913967926499e-7	1.3977800405589477e-4	8.81540043728193e-5	AKR1C2/AKR1C1/HBB/NOS2/SERPINA5/S100A9/HBA2/S100A8	8
GO:0050786	RAGE receptor binding	3/68	11/18737	0.2727272727272727	75.14839572192513	14.845948835054921	7.388092295369015e-6	7.676182655842009e-4	4.8411496785936444e-4	S100A4/S100A9/S100A8	3
GO:0033293	monocarboxylic acid binding	5/68	79/18737	0.06329113924050633	17.439501116902456	8.83694196147628	9.926098261864667e-6	7.676182655842009e-4	4.8411496785936444e-4	AKR1C2/AKR1C1/SERPINA5/S100A9/S100A8	5
GO:0031406	carboxylic acid binding	6/68	187/18737	0.03208556149732621	8.840987731991193	6.503572530207379	5.9732328621875e-5	0.0029554421733770835	0.0018639131674202114	AKR1C2/AKR1C1/NOS2/SERPINA5/S100A9/S100A8	6
GO:0015294	solute:monoatomic cation symporter activity	5/68	116/18737	0.04310344827586207	11.876901622718053	7.091940159628786	6.369487442623025e-5	0.0029554421733770835	0.0018639131674202114	SLC38A2/SLC5A3/SLC39A12/SLC5A11/SLC6A20	5
GO:0015291	secondary active transmembrane transporter activity	7/68	288/18737	0.024305555555555556	6.697252859477125	5.880411129284815	8.198272813362448e-5	0.003169998821166813	0.0019992279316796147	SLC38A2/SLC5A3/SLC39A12/SLC5A11/SLCO4A1/SLC6A20/SLC11A1	7
GO:0031072	heat shock protein binding	5/68	131/18737	0.03816793893129771	10.516951055231253	6.596891521689755	1.1333508439701552e-4	0.0037562485114439434	0.0023689589069451366	CHORDC1/HSPA1A/HSPA6/DNAJB1/HSPA1B	5
GO:0044183	protein folding chaperone	4/68	75/18737	0.05333333333333334	14.695686274509805	7.1724529102832255	1.5883188809572558e-4	0.004512003904066695	0.0028455922988442407	HSPA1A/HSPA6/DNAJB1/HSPA1B	4
GO:0015370	solute:sodium symporter activity	4/68	79/18737	0.05063291139240506	13.951600893521965	6.962044930097195	1.9421648859248885e-4	0.004512003904066695	0.0028455922988442407	SLC38A2/SLC5A3/SLC5A11/SLC6A20	4
GO:0015293	symporter activity	5/68	147/18737	0.034013605442176874	9.372248899559825	6.150259930588159	1.9448292689942651e-4	0.004512003904066695	0.0028455922988442407	SLC38A2/SLC5A3/SLC39A12/SLC5A11/SLC6A20	5
