ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0062023	collagen-containing extracellular matrix	16/140	430/19960	0.037209302325581395	5.3049833887043185	7.584660885587918	6.065036230162631e-8	1.2857876807944778e-5	1.1683175053892226e-5	PRELP/S100A4/ADAMTS2/TGFB3/LAMB3/NPNT/FREM3/ANGPT1/AZGP1/SFRP2/ANGPT2/SERPINA5/VCAN/MDK/PRTN3/OGN	16
GO:0031045	dense core granule	5/140	42/19960	0.11904761904761904	16.972789115646258	8.708916384614849	1.0909583535421759e-5	0.0011564158547547065	0.0010507651510432538	CRH/SLC6A9/SST/PDYN/PENK	5
GO:0098992	neuronal dense core vesicle	4/140	29/19960	0.13793103448275862	19.665024630541872	8.453656627573181	4.8049806682800135e-5	0.0033955196722512096	0.0030853033764745353	CRH/SST/PDYN/PENK	4
GO:0043679	axon terminus	6/140	117/19960	0.05128205128205128	7.311355311355311	5.754312943468068	1.7667387942470167e-4	0.00936371560950919	0.008508242088084319	PNOC/SLC32A1/PCSK1/PDYN/PENK/GPER1	6
GO:0044306	neuron projection terminus	6/140	133/19960	0.045112781954887216	6.431793770139635	5.2822891632785	3.534822267418853e-4	0.014987646413855938	0.013618367893424214	PNOC/SLC32A1/PCSK1/PDYN/PENK/GPER1	6
GO:0042383	sarcolemma	6/140	144/19960	0.041666666666666664	5.94047619047619	5.000617561756854	5.395329749211644e-4	0.01906349844721448	0.017321848142205807	MYOT/SLC38A2/TGFB3/TRIM72/SCN5A/VCAM1	6
